Exercise_Duration,Body_Temperature(F),BPM,Weight(lb),Age,Calories_Burned,Weight_Status_Normal Weight,Weight_Status_Obese,Weight_Status_Overweight,Gender_F,Gender_M,Height (inches),BMI,TBSA,Body_Fat_Percentage
0.8620689655172414,0.8607594936708836,0.6440677966101696,0.3539697542533081,0.423728813559322,166.0,0.0,0.0,1.0,0.0,0.5526315789473684,0.3300259099363172,0.4235433997877843,0.5886804709930156,0.37061541692921657
0.2068965517241379,0.5696202531645564,0.3220338983050848,0.6876181474480151,0.5084745762711864,33.0,0.0,1.0,0.0,1.0,0.7894736842105261,0.653846153846154,0.7275306368258109,0.38779640182871544,0.6803192606595252
0.2068965517241379,0.5696202531645564,0.2881355932203389,0.6564272211720227,0.15254237288135597,23.0,0.0,1.0,0.0,1.0,0.7105263157894737,0.7848250671441364,0.6720072743620232,0.2744772817048371,0.688825876916614
0.5517241379310345,0.658227848101264,0.5084745762711864,0.3227788279773156,0.22033898305084743,91.0,0.0,0.0,1.0,0.0,0.4736842105263157,0.43648867613220177,0.37028562369503015,0.5369127219328855,0.36021844150388566
0.27586206896551724,0.49367088607594845,0.3220338983050848,0.4272211720226844,0.30508474576271183,32.0,0.0,0.0,0.0,1.0,0.5789473684210527,0.48948970456580176,0.47992454453673494,0.22479758534413652,0.4530560806553245
0.44827586206896547,0.7088607594936711,0.5254237288135593,0.5311909262759925,0.11864406779661019,71.0,0.0,0.0,0.0,1.0,0.6842105263157894,0.5159618957436478,0.589042133761475,0.14813389968931046,0.579080025204789
0.10344827586206896,0.3670886075949369,0.3728813559322033,0.551984877126654,0.38983050847457623,18.0,0.0,1.0,0.0,1.0,0.631578947368421,0.7164838854073408,0.5764220654237532,0.3578180584333326,0.5587061541692921
0.44827586206896547,0.7215189873417707,0.5084745762711864,0.2396030245746691,0.5084745762711864,81.0,0.0,0.0,1.0,0.0,0.42105263157894735,0.2840848289223368,0.2952824424778754,0.6096007725320702,0.24532661205629064
0.896551724137931,0.8227848101265813,0.6610169491525424,0.2811909262759924,0.22033898305084743,172.0,0.0,0.0,1.0,0.0,0.44736842105263164,0.36318371801052085,0.33299490403694887,0.5068048556020543,0.32062591892459563
0.2068965517241379,0.49367088607594845,0.23728813559322037,0.25,0.5593220338983051,29.0,0.0,0.0,1.0,0.0,0.44736842105263164,0.2521703845359242,0.312833917791833,0.6203664021333704,0.2508926696072254
0.3793103448275862,0.7088607594936711,0.4915254237288136,0.6351606805293005,0.11864406779661019,60.0,0.0,0.0,0.0,1.0,0.8157894736842106,0.4613669646690519,0.710705119806511,0.12571062943238764,0.6846250787649653
0.27586206896551724,0.5949367088607591,0.4067796610169492,0.18714555765595464,0.1694915254237288,44.0,0.0,0.0,1.0,0.0,0.2894736842105263,0.4562679047814757,0.2078586476860632,0.521162907596044,0.2275782398655744
0.6551724137931035,0.7974683544303787,0.5423728813559323,0.3539697542533081,0.050847457627118675,107.0,0.0,0.0,1.0,0.0,0.5789473684210527,0.2646911369740377,0.43481735307904656,0.3867733979921647,0.419449695442134
0.06896551724137931,0.3164556962025298,0.11864406779661008,0.4168241965973535,0.22033898305084743,8.0,0.0,0.0,1.0,0.0,0.5789473684210527,0.4575828111011637,0.47367070810476986,0.5455765205664758,0.45431632010081907
0.3103448275862069,0.6329113924050613,0.3389830508474576,0.4896030245746692,0.8644067796610169,55.0,0.0,0.0,0.0,1.0,0.631578947368421,0.5355304386750224,0.5406059433208005,0.506316560003679,0.44444444444444436
0.8275862068965517,0.8354430379746827,0.5254237288135593,0.3331758034026465,0.5084745762711864,144.0,0.0,0.0,1.0,0.0,0.5,0.3999243749717054,0.3879989389247095,0.6571784761096271,0.3363789119932787
0.13793103448275862,0.4556962025316462,0.20338983050847448,0.2188090737240076,0.7118644067796611,20.0,0.0,0.0,1.0,0.0,0.3157894736842106,0.5082229185317815,0.23888412314217145,0.797153148314486,0.19113631590002095
0.3448275862068965,0.658227848101264,0.2881355932203389,0.3643667296786389,0.13559322033898308,42.0,0.0,0.0,1.0,0.0,0.5263157894736841,0.43207561343564227,0.4186443000644108,0.4953109294430569,0.41293845830707826
0.41379310344827586,0.6835443037974684,0.6271186440677967,0.3955576559546313,0.27118644067796616,79.0,0.0,1.0,1.0,0.0,0.5263157894736841,0.5335097254447623,0.43759827730328615,0.6006348323651902,0.42386053350136527
0.7586206896551725,0.7468354430379733,0.423728813559322,0.4688090737240075,0.01694915254237289,87.0,0.0,0.0,0.0,1.0,0.631578947368421,0.47521262309758305,0.5283384595682289,0.08365022108968234,0.53098088636841
0.896551724137931,0.8227848101265813,0.6779661016949152,0.4792060491493384,0.5932203389830508,179.0,0.0,0.0,1.0,0.0,0.631578947368421,0.5053715308863029,0.5344936599576776,0.7402770656976279,0.46880907372400754
0.13793103448275862,0.4050632911392391,0.2542372881355932,0.4480151228733459,0.0,11.0,0.0,1.0,0.0,1.0,0.5789473684210527,0.5533034914950761,0.49229389137277113,0.10776590878355685,0.5093467758874186
0.9310344827586207,0.7721518987341778,0.6101694915254237,0.2915879017013232,0.2033898305084746,169.0,0.0,0.0,1.0,0.0,0.42105263157894735,0.47493416727282933,0.32851378591739466,0.5447452311123717,0.32934257508926695
0.24137931034482757,0.5949367088607591,0.4576271186440679,0.2811909262759924,0.23728813559322037,41.0,1.0,0.0,1.0,0.0,0.39473684210526305,0.5138764547896153,0.3109377043908268,0.5766553385443929,0.3132745221592102
0.7931034482758621,0.7974683544303787,0.5593220338983051,0.3539697542533081,0.30508474576271183,133.0,0.0,0.0,0.0,1.0,0.5263157894736841,0.3982642427659362,0.41222442261914105,0.18732939655833136,0.38269271161520685
0.8620689655172414,0.7974683544303787,0.5593220338983051,0.4376181474480151,0.5084745762711864,164.0,0.0,0.0,0.0,1.0,0.6052631578947367,0.45162274541241687,0.4978921447026158,0.3047390547392933,0.4397185465238395
0.7586206896551725,0.886075949367088,0.3728813559322033,0.4896030245746692,0.18644067796610175,88.0,0.0,1.0,0.0,1.0,0.6052631578947367,0.6066949314635213,0.5285784807782273,0.2172312437791547,0.5258349086326402
0.8275862068965517,0.8354430379746827,0.728813559322034,0.5831758034026465,0.6779661016949152,215.0,0.0,1.0,0.0,1.0,0.6842105263157894,0.6587155279356887,0.6187967741788861,0.4693748670019484,0.5559756353707204
0.034482758620689655,0.1772151898734169,0.13559322033898313,0.4792060491493384,0.7627118644067796,7.0,0.0,1.0,0.0,1.0,0.5789473684210527,0.6490241718889884,0.5105156279250646,0.5051836822488018,0.4425540852762025
0.6896551724137931,0.8227848101265813,0.5423728813559323,0.2811909262759924,0.0847457627118644,115.0,0.0,0.0,1.0,0.0,0.44736842105263164,0.36318371801052085,0.33299490403694887,0.44314204579026384,0.3374291115311909
0.13793103448275862,0.5696202531645564,0.44067796610169485,0.4272211720226844,0.4915254237288136,26.0,0.0,0.0,0.0,1.0,0.5789473684210527,0.48948970456580176,0.47992454453673494,0.3123339488353484,0.429951690821256
0.034482758620689655,0.22784810126582222,0.13559322033898313,0.2396030245746691,0.3220338983050848,6.0,0.0,0.0,1.0,0.0,0.44736842105263164,0.21516594004439216,0.30598544616229884,0.49375799229668416,0.2710565007351397
0.5172413793103449,0.7974683544303787,0.3220338983050848,0.3331758034026465,0.050847457627118675,43.0,0.0,0.0,0.0,1.0,0.5,0.3999243749717054,0.3879989389247095,0.06864347888215161,0.39308968704053765
0.3793103448275862,0.6835443037974684,0.423728813559322,0.5727788279773156,0.22033898305084743,55.0,0.0,1.0,0.0,1.0,0.6578947368421053,0.7019768019886794,0.6005098963433161,0.27228118619389485,0.6008191556395714
0.27586206896551724,0.5696202531645564,0.3389830508474576,0.5207939508506616,0.1016949152542373,30.0,0.0,1.0,0.0,1.0,0.631578947368421,0.6260071620411816,0.5586932673011767,0.18537392119781804,0.5666876706574249
0.41379310344827586,0.6329113924050613,0.44067796610169485,0.4584120982986768,0.1016949152542373,54.0,0.0,1.0,0.0,1.0,0.5789473684210527,0.5852103849597141,0.49841123508921126,0.1686178389003744,0.5059861373660994
0.5517241379310345,0.7088607594936711,0.44067796610169485,0.2811909262759924,0.728813559322034,94.0,0.0,1.0,0.0,1.0,0.368421052631579,0.5947498549053181,0.299837057341625,0.4669763923942346,0.2497374501155219
0.6206896551724138,0.7215189873417707,0.423728813559322,0.551984877126654,0.050847457627118675,77.0,0.0,0.0,0.0,1.0,0.736842105263158,0.44081582295275523,0.6255130913241532,0.08543844448112159,0.6112161310649022
1.0,0.8354430379746827,0.6949152542372881,0.4792060491493384,0.3728813559322034,216.0,0.0,1.0,0.0,1.0,0.5526315789473684,0.7255797580949512,0.4984561073252257,0.3535960707290269,0.48823776517538325
0.10344827586206896,0.4810126582278471,0.15254237288135597,0.4376181474480151,0.35593220338983056,9.0,0.0,0.0,0.0,1.0,0.5789473684210527,0.5213965980304385,0.48613196170848594,0.2617759617815323,0.45599663936147866
0.5172413793103449,0.7088607594936711,0.6271186440677967,0.2811909262759924,0.11864406779661019,97.0,0.0,0.0,1.0,0.0,0.5,0.22578338814087062,0.35486622000838575,0.40262458367253295,0.33847931106910306
0.7586206896551725,0.7721518987341778,0.4576271186440679,0.16635160680529293,0.1694915254237288,120.0,0.0,0.0,1.0,0.0,0.368421052631579,0.14550737490882093,0.22517227789091965,0.3935271141375267,0.2169712245326612
0.7586206896551725,0.886075949367088,0.5254237288135593,0.3955576559546313,0.1694915254237288,114.0,0.0,1.0,0.0,1.0,0.4736842105263157,0.6877298253142639,0.41427856261056883,0.24255610377313297,0.4312119302667507
0.6551724137931035,0.7088607594936711,0.423728813559322,0.2396030245746691,0.6610169491525424,108.0,0.0,0.0,1.0,0.0,0.39473684210526305,0.3563115487914057,0.28453334823930543,0.7108864450927836,0.22379752152909055
0.6206896551724138,0.7468354430379733,0.6271186440677967,0.4376181474480151,0.18644067796610175,114.0,0.0,0.0,0.0,1.0,0.5789473684210527,0.5213965980304385,0.48613196170848594,0.18219744951679429,0.47700063011972266
0.3448275862068965,0.6329113924050613,0.4576271186440679,0.3435727788279772,0.7627118644067796,61.0,0.0,0.0,1.0,0.0,0.5789473684210527,0.23278424350940052,0.4282071547033376,0.7078983267460897,0.3219911783238815
0.5517241379310345,0.6835443037974684,0.3220338983050848,0.3747637051039697,0.050847457627118675,67.0,0.0,0.0,1.0,0.0,0.5526315789473684,0.3957027752909583,0.4364675387590228,0.44058259446809045,0.43530770846460826
0.8620689655172414,0.7974683544303787,0.6610169491525424,0.603969754253308,0.03389830508474578,161.0,0.0,1.0,0.0,1.0,0.7105263157894737,0.6445894359892568,0.6429751939717149,0.1611746415190165,0.6568998109640831
0.5862068965517242,0.7468354430379733,0.5084745762711864,0.6351606805293005,0.0847457627118644,91.0,0.0,1.0,0.0,1.0,0.736842105263158,0.6573584517293802,0.6730007845697782,0.1902926947374971,0.6809493803822726
0.44827586206896547,0.7468354430379733,0.38983050847457634,0.6668241965973535,0.6610169491525424,80.0,0.0,1.0,0.0,1.0,0.763157894736842,0.669784028944117,0.7032648667877947,0.4659630786528485,0.6403066582650703
0.24137931034482757,0.5949367088607591,0.35593220338983045,0.2811909262759924,0.38983050847457623,37.0,0.0,1.0,1.0,0.0,0.368421052631579,0.5947498549053181,0.299837057341625,0.6814923819774414,0.2917454316320101
0.27586206896551724,0.6075949367088587,0.30508474576271194,0.5831758034026465,0.8644067796610169,48.0,0.0,1.0,0.0,1.0,0.7105263157894737,0.5890005371530889,0.6312197965555023,0.5282778381890063,0.5354967443814325
0.3793103448275862,0.6075949367088587,0.35593220338983045,0.3539697542533081,0.423728813559322,55.0,0.0,0.0,1.0,0.0,0.5263157894736841,0.3982642427659362,0.41222442261914105,0.6167073692563307,0.367989918084436
0.06896551724137931,0.37974683544303645,0.2542372881355932,0.551984877126654,0.01694915254237289,7.0,0.0,0.0,0.0,1.0,0.7894736842105261,0.31861018260026586,0.6497910195731887,0.019330351514848854,0.6206679269061122
0.9310344827586207,0.8227848101265813,0.6949152542372881,0.2707939508506615,0.03389830508474578,180.0,0.0,0.0,1.0,0.0,0.368421052631579,0.5540776962225074,0.2934033888898009,0.4976726072844273,0.3266120562906952
0.5172413793103449,0.658227848101264,0.47457627118644075,0.4792060491493384,0.03389830508474578,69.0,0.0,1.0,0.0,1.0,0.5789473684210527,0.6490241718889884,0.5105156279250646,0.16299607951042816,0.532871245536652
0.5517241379310345,0.8227848101265813,0.4915254237288136,0.5207939508506616,0.06779661016949157,79.0,0.0,0.0,0.0,1.0,0.6842105263157894,0.4874111693052392,0.5829743184436956,0.1125339706420887,0.5761394664986348
0.3103448275862069,0.6329113924050613,0.18644067796610164,0.4688090737240075,0.35593220338983056,26.0,0.0,1.0,0.0,1.0,0.5789473684210527,0.6171172784243508,0.5044848655658,0.30109043005545566,0.4837219071623608
0.6896551724137931,0.7721518987341778,0.5254237288135593,0.2396030245746691,0.15254237288135597,116.0,0.0,0.0,1.0,0.0,0.39473684210526305,0.3563115487914057,0.28453334823930543,0.47215090829856954,0.28680949380382265
0.27586206896551724,0.544303797468352,0.35593220338983045,0.5623818525519849,0.38983050847457623,40.0,0.0,1.0,0.0,1.0,0.6842105263157894,0.6016140750588719,0.6070090648595382,0.31063864541629216,0.5731989077924806
0.8275862068965517,0.7974683544303787,0.6440677966101696,0.2915879017013232,0.30508474576271183,159.0,0.0,0.0,1.0,0.0,0.42105263157894735,0.47493416727282933,0.32851378591739466,0.5924923384712146,0.31674018063432047
0.034482758620689655,0.2531645569620249,0.10169491525423724,0.3019848771266541,0.4576271186440678,6.0,0.0,0.0,1.0,0.0,0.5,0.29543978287320516,0.36829420838219884,0.5903909338932878,0.3149548414198698
0.1724137931034483,0.37974683544303645,0.35593220338983045,0.3019848771266541,0.6949152542372881,28.0,0.0,1.0,0.0,1.0,0.39473684210526305,0.5926589077887201,0.32377958485168046,0.45020189460323,0.27504725897920607
0.6896551724137931,0.7974683544303787,0.6610169491525424,0.2396030245746691,0.3389830508474576,138.0,0.0,0.0,1.0,0.0,0.39473684210526305,0.3563115487914057,0.28453334823930543,0.5596872717897814,0.2637051039697543
0.41379310344827586,0.5949367088607591,0.5423728813559323,0.5311909262759925,0.288135593220339,74.0,0.0,1.0,0.0,1.0,0.6578947368421053,0.5846236190449956,0.5768649171139627,0.25591320546340435,0.5554505356017643
0.1724137931034483,0.544303797468352,0.18644067796610164,0.3747637051039697,0.3389830508474576,14.0,0.0,0.0,0.0,1.0,0.5526315789473684,0.3957027752909583,0.4364675387590228,0.20219305120546205,0.3996009241755933
0.2068965517241379,0.5696202531645564,0.2881355932203389,0.15595463137996224,0.18644067796610175,29.0,0.0,0.0,1.0,0.0,0.3421052631578947,0.173524074086995,0.20778868869089206,0.412992004662589,0.20300357067842884
0.6206896551724138,0.7974683544303787,0.4067796610169492,0.6351606805293005,0.8644067796610169,121.0,0.0,1.0,0.0,1.0,0.7105263157894737,0.7279727842435093,0.6603422277730434,0.5853566217570734,0.5817055240495694
0.3103448275862069,0.6835443037974684,0.423728813559322,0.40595463137996224,0.01694915254237289,36.0,0.0,1.0,0.0,1.0,0.5263157894736841,0.5673210961144688,0.44381800204850885,0.12148108089218124,0.4646082755723587
0.13793103448275862,0.544303797468352,0.2542372881355932,0.603969754253308,0.7118644067796611,23.0,0.0,1.0,0.0,1.0,0.6842105263157894,0.7158169808125046,0.6304383265653987,0.5087433201904963,0.5702583490863264
0.41379310344827586,0.658227848101264,0.5423728813559323,0.4480151228733459,0.22033898305084743,70.0,0.0,1.0,0.0,1.0,0.5526315789473684,0.6270644600629891,0.48042346888078347,0.2415131340045149,0.47941608905692074
0.6896551724137931,0.7721518987341778,0.6271186440677967,0.4584120982986768,0.0847457627118644,121.0,0.0,0.0,0.0,1.0,0.6842105263157894,0.31610681067478974,0.5456871845552559,0.05013356966175997,0.5185885318210459
1.0,0.8607594936708836,0.7796610169491525,0.3747637051039697,0.050847457627118675,205.0,0.0,1.0,0.0,1.0,0.5,0.5392371644363732,0.41351102435264575,0.12586213026470883,0.4300567107750472
0.10344827586206896,0.3670886075949369,0.2881355932203389,0.3643667296786389,0.18644067796610175,16.0,0.0,0.0,1.0,0.0,0.5526315789473684,0.36286434261363776,0.4300315869093664,0.4907579790511316,0.4092627599243856
0.3448275862068965,0.5696202531645564,0.30508474576271194,0.4792060491493384,0.7627118644067796,53.0,0.0,0.0,0.0,1.0,0.631578947368421,0.5053715308863029,0.5344936599576776,0.4461825638496828,0.44780508296576343
0.27586206896551724,0.5696202531645564,0.4067796610169492,0.6460302457466919,0.22033898305084743,41.0,0.0,1.0,0.0,1.0,0.736842105263158,0.6856566361717797,0.6790380695579675,0.26557815568269005,0.6738080235244694
0.6551724137931035,0.7215189873417707,0.5423728813559323,0.20841209829867668,0.7966101694915255,127.0,0.0,0.0,1.0,0.0,0.3157894736842106,0.4647940913160251,0.23222709004942432,0.8191052845818343,0.17139256458727153
0.5172413793103449,0.7088607594936711,0.38983050847457634,0.3331758034026465,0.6949152542372881,82.0,0.0,0.0,1.0,0.0,0.5263157894736841,0.3306415014265227,0.39922490613311956,0.7162589268063497,0.3159000210039908
0.7586206896551725,0.886075949367088,0.5084745762711864,0.4584120982986768,0.06779661016949157,107.0,0.0,0.0,0.0,1.0,0.631578947368421,0.4450537153088632,0.522139506525844,0.09513688597395042,0.5154379332073094
0.7931034482758621,0.7721518987341778,0.5254237288135593,0.5727788279773156,0.30508474576271183,137.0,0.0,1.0,0.0,1.0,0.6842105263157894,0.63016480149728,0.6129215035019514,0.28257576465172374,0.59294265910523
0.27586206896551724,0.6329113924050613,0.30508474576271194,0.2188090737240076,0.15254237288135597,37.0,0.0,0.0,1.0,0.0,0.44736842105263164,0.1411570510613276,0.29208592504217956,0.3837824946998395,0.273576979626129
0.10344827586206896,0.3164556962025298,0.20338983050847448,0.5103969754253308,0.35593220338983056,11.0,0.0,1.0,0.0,1.0,0.6052631578947367,0.6687238058839629,0.5405554465605599,0.32228630098103783,0.5233144297416508
0.7241379310344828,0.8354430379746827,0.6440677966101696,0.3435727788279772,0.2542372881355932,137.0,0.0,0.0,1.0,0.0,0.5,0.43475257233787246,0.39445599845843027,0.5521153705581596,0.3771266540642722
0.41379310344827586,0.6075949367088587,0.4915254237288136,0.3123818525519848,0.0847457627118644,67.0,0.0,0.0,1.0,0.0,0.5,0.33026798023937176,0.3749193585175773,0.4296228697565033,0.37040537702163406
0.3103448275862069,0.658227848101264,0.5084745762711864,0.6351606805293005,0.3389830508474576,58.0,0.0,0.0,0.0,1.0,0.8157894736842106,0.4613669646690519,0.710705119806511,0.2291626953765471,0.6573198907792479
0.6206896551724138,0.7974683544303787,0.5254237288135593,0.4376181474480151,0.6440677966101696,121.0,0.0,1.0,0.0,1.0,0.5526315789473684,0.594226027385669,0.47432548533035457,0.42697198943761083,0.4176643562276832
0.06896551724137931,0.3164556962025298,0.30508474576271194,0.2603969754253308,0.728813559322034,14.0,0.0,0.0,1.0,0.0,0.368421052631579,0.5134055375396975,0.2869099046353655,0.8072396086327889,0.23125393824826718
0.27586206896551724,0.6075949367088587,0.23728813559322037,0.5103969754253308,0.38983050847457623,29.0,0.0,1.0,0.0,1.0,0.631578947368421,0.5958482542524621,0.5527049736637454,0.3082705032527193,0.5217391304347825
0.3448275862068965,0.7468354430379733,0.3389830508474576,0.2603969754253308,0.5254237288135594,52.0,0.0,0.0,1.0,0.0,0.368421052631579,0.5134055375396975,0.2869099046353655,0.7117453939151033,0.25645872715816004
0.8275862068965517,0.8354430379746827,0.7118644067796611,0.4792060491493384,0.7457627118644068,211.0,0.0,1.0,0.0,1.0,0.5789473684210527,0.6490241718889884,0.5105156279250646,0.49722583102232787,0.44465448435202687
0.5172413793103449,0.658227848101264,0.5423728813559323,0.5415879017013232,0.5254237288135594,103.0,0.0,0.0,0.0,1.0,0.6842105263157894,0.5445126221820555,0.5950700598991662,0.35084870449248207,0.5379122033186305
0.3448275862068965,0.5696202531645564,0.4067796610169492,0.3019848771266541,0.30508474576271183,53.0,0.0,0.0,1.0,0.0,0.5263157894736841,0.22920738941740315,0.37930738759189253,0.49156725548710956,0.3364839319470699
0.4827586206896552,0.7215189873417707,0.35593220338983045,0.603969754253308,0.4067796610169492,63.0,0.0,0.0,1.0,0.0,0.763157894736842,0.5103694222274837,0.6679120395793051,0.6547934398150579,0.6159420289855071
0.8275862068965517,0.8354430379746827,0.6949152542372881,0.551984877126654,0.6949152542372881,207.0,0.0,1.0,0.0,1.0,0.6052631578947367,0.792781554724846,0.5640332615932072,0.5323964153848049,0.5182734719596722
0.9655172413793104,0.7721518987341778,0.6440677966101696,0.2188090737240076,0.03389830508474578,179.0,0.0,0.0,1.0,0.0,0.44736842105263164,0.1411570510613276,0.29208592504217956,0.32807753611452295,0.28827977315689973
0.9655172413793104,0.9113924050632907,0.7627118644067796,0.2915879017013232,0.6610169491525424,217.0,0.0,0.0,1.0,0.0,0.5,0.2606115855070381,0.361610311958788,0.671580485765334,0.2805082965763495
0.8275862068965517,0.886075949367088,0.47457627118644075,0.14555765595463133,0.13559322033898308,133.0,0.0,0.0,1.0,0.0,0.23684210526315796,0.4372614616218258,0.15971145569085465,0.49744086482535965,0.18956101659315266
0.9310344827586207,0.7721518987341778,0.6610169491525424,0.3123818525519848,0.7966101694915255,195.0,0.0,0.0,1.0,0.0,0.5,0.33026798023937176,0.3749193585175773,0.7638526212684031,0.282188615837009
0.5862068965517242,0.7974683544303787,0.5254237288135593,0.4272211720226844,0.576271186440678,111.0,0.0,0.0,0.0,1.0,0.5526315789473684,0.5613875947083484,0.4681824863241527,0.38165315930296617,0.4168241965973534
0.4827586206896552,0.6835443037974684,0.3728813559322033,0.5935727788279773,0.288135593220339,65.0,0.0,0.0,0.0,1.0,0.7894736842105261,0.4214003061878555,0.6742849602715769,0.18887400632191087,0.6240285654274311
0.7241379310344828,0.8607594936708836,0.6271186440677967,0.4480151228733459,0.27118644067796616,132.0,0.0,0.0,1.0,0.0,0.6052631578947367,0.48263718262263766,0.5041177697470146,0.5797404241499156,0.47836588951900855
0.896551724137931,0.7721518987341778,0.6779661016949152,0.6980151228733459,0.1694915254237288,187.0,0.0,1.0,0.0,1.0,0.7894736842105261,0.6795436847430516,0.7332480109522711,0.23919388609510972,0.7315689981096407
0.24137931034482757,0.5949367088607591,0.423728813559322,0.3643667296786389,0.06779661016949157,37.0,0.0,1.0,1.0,0.0,0.4736842105263157,0.5800550470933807,0.3957304063360868,0.5242577463988225,0.41608905692081494
0.1724137931034483,0.4810126582278471,0.22033898305084754,0.20841209829867668,0.13559322033898308,22.0,0.0,0.0,1.0,0.0,0.2894736842105263,0.548136359626642,0.2215234054386077,0.5429794845055231,0.2506826296996429
0.034482758620689655,0.3164556962025298,0.2542372881355932,0.25,0.4576271186440678,8.0,0.0,0.0,1.0,0.0,0.44736842105263164,0.2521703845359242,0.312833917791833,0.5726192947745279,0.26349506406217177
0.7241379310344828,0.7088607594936711,0.44067796610169485,0.2603969754253308,0.06779661016949157,107.0,0.0,0.0,1.0,0.0,0.42105263157894735,0.3604245642625339,0.30876184117356476,0.43405095290648343,0.31842049989498006
0.8275862068965517,0.8227848101265813,0.5254237288135593,0.2811909262759924,0.8644067796610169,155.0,0.0,0.0,1.0,0.0,0.44736842105263164,0.36318371801052085,0.33299490403694887,0.8092032022080589,0.24081075404326818
0.5172413793103449,0.6835443037974684,0.6949152542372881,0.5935727788279773,0.2033898305084746,112.0,0.0,1.0,0.0,1.0,0.6842105263157894,0.6872662543740964,0.6246355099831188,0.25828140802848176,0.6240285654274311
0.3103448275862069,0.658227848101264,0.1694915254237288,0.19801512287334588,0.7118644067796611,39.0,0.0,0.0,1.0,0.0,0.368421052631579,0.2693725854428346,0.24660125778163666,0.6990523637839297,0.17790380172232717
0.3793103448275862,0.7088607594936711,0.3389830508474576,0.5623818525519849,0.2033898305084746,45.0,0.0,1.0,0.0,1.0,0.6842105263157894,0.6016140750588719,0.6070090648595382,0.22310228192508064,0.596303297626549
0.5517241379310345,0.7215189873417707,0.6779661016949152,0.40595463137996224,0.0,99.0,0.0,0.0,0.0,1.0,0.5789473684210527,0.4242256042972252,0.467081928157565,0.054750943989932854,0.4719596723377441
0.5862068965517242,0.8354430379746827,0.5084745762711864,0.4376181474480151,0.15254237288135597,87.0,0.0,1.0,0.0,1.0,0.5263157894736841,0.6702920886085757,0.4624718583803672,0.22743621249780455,0.47595043058181047
